City,Date,PM2.5,PM10,NO2,CO,O3,SO2,AQI,AQI_Bucket
Mumbai,2019-02-01,48.04,153.71,21.4,2.3,59.04,17.87,146.0,Moderate
Mumbai,2019-02-02,50.63,184.82,21.4,2.27,59.69,17.97,152.0,Moderate
Mumbai,2019-02-03,73.37,257.39,21.4,3.21,72.76,22.13,186.0,Moderate
Mumbai,2019-02-04,66.26,217.26,17.9,3.25,56.12,22.36,201.0,Poor
Mumbai,2019-02-05,65.62,209.61,30.45,2.73,70.86,19.76,164.0,Moderate
Mumbai,2019-02-06,43.34,146.7,23.77,1.88,65.06,14.66,156.0,Moderate
Mumbai,2019-02-07,18.67,94.56,24.61,1.59,44.44,12.31,103.0,Moderate
Mumbai,2019-02-08,52.26,203.43,36.41,1.64,38.51,13.66,132.0,Moderate
Mumbai,2019-02-09,72.35,188.49,34.58,2.0,32.65,20.72,170.0,Moderate
Mumbai,2019-02-10,86.52,222.61,30.53,2.84,55.92,26.28,180.0,Moderate
Mumbai,2019-02-11,101.67,261.7,34.5,3.17,69.16,25.97,213.0,Poor
Mumbai,2019-02-12,94.74,221.18,45.67,3.27,55.38,24.49,225.0,Poor
Mumbai,2019-02-13,78.47,152.16,34.45,2.6,56.51,21.96,190.0,Moderate
Mumbai,2019-02-14,49.64,100.42,32.54,1.91,56.4,16.76,139.0,Moderate
Mumbai,2019-02-15,47.74,119.49,30.95,1.86,68.09,15.42,118.0,Moderate
Mumbai,2019-02-16,52.57,130.57,37.75,2.16,58.37,17.91,125.0,Moderate
Mumbai,2019-02-17,59.84,168.11,34.62,2.37,90.64,19.85,165.0,Moderate
Mumbai,2019-02-18,54.99,136.62,32.21,2.25,83.46,19.18,155.0,Moderate
Mumbai,2019-02-19,49.87,120.19,34.17,2.19,76.99,18.32,143.0,Moderate
Mumbai,2019-02-20,64.73,182.68,28.4,3.0,101.76,22.73,166.0,Moderate
Mumbai,2019-02-21,35.61,84.13,20.68,1.67,70.35,17.0,114.0,Moderate
Mumbai,2019-02-22,38.3,103.84,21.65,1.85,56.96,16.77,105.0,Moderate
Mumbai,2019-02-23,58.39,196.31,32.52,2.51,78.9,21.28,156.0,Moderate
Mumbai,2019-02-24,31.67,126.11,22.27,1.84,62.79,18.07,140.0,Moderate
Mumbai,2019-02-25,35.64,118.0,26.2,1.97,57.0,15.66,119.0,Moderate
Mumbai,2019-02-26,27.8,116.06,24.5,1.69,45.78,8.13,118.0,Moderate
Mumbai,2019-02-27,22.69,109.49,18.29,1.72,37.63,7.67,108.0,Moderate
Mumbai,2019-02-28,49.14,133.69,13.9,1.92,49.84,10.0,106.0,Moderate
Mumbai,2019-03-01,41.12,150.77,38.66,2.35,70.34,17.55,159.0,Moderate
Mumbai,2019-03-02,49.77,203.42,35.35,2.78,72.01,15.04,184.0,Moderate
Mumbai,2019-03-03,15.85,58.71,12.5,1.64,63.43,7.53,114.0,Moderate
Mumbai,2019-03-04,16.82,81.35,7.43,1.64,73.28,7.72,95.0,Satisfactory
Mumbai,2019-03-05,22.15,126.58,5.5,1.54,76.26,6.83,106.0,Moderate
Mumbai,2019-03-06,23.44,92.09,10.1,1.67,80.67,7.12,113.0,Moderate
Mumbai,2019-03-07,25.23,102.94,15.47,1.75,80.8,7.22,113.0,Moderate
Mumbai,2019-03-08,29.13,108.52,17.87,1.83,81.24,8.15,122.0,Moderate
Mumbai,2019-03-09,36.24,132.21,20.05,2.14,89.05,10.39,151.0,Moderate
Mumbai,2019-03-10,30.19,158.13,17.41,1.96,61.16,9.84,142.0,Moderate
Mumbai,2019-03-11,23.72,128.8,9.46,1.67,46.22,7.23,127.0,Moderate
Mumbai,2019-03-12,21.02,92.1,9.01,1.54,60.52,6.71,109.0,Moderate
Mumbai,2019-03-13,23.36,90.2,10.9,1.58,97.63,7.4,142.0,Moderate
Mumbai,2019-03-14,21.54,99.26,14.7,1.63,68.64,5.16,104.0,Moderate
Mumbai,2019-03-15,28.02,113.58,17.95,1.73,85.43,4.28,124.0,Moderate
Mumbai,2019-03-16,39.49,158.64,25.05,2.18,89.53,6.0,153.0,Moderate
Mumbai,2019-03-17,37.52,132.12,20.46,1.93,87.21,4.04,135.0,Moderate
Mumbai,2019-03-18,40.68,145.41,23.59,2.28,86.68,5.96,137.0,Moderate
Mumbai,2019-03-19,35.58,140.87,20.39,2.34,57.91,7.17,140.0,Moderate
Mumbai,2019-03-20,27.08,92.8,10.65,1.8,65.62,4.35,108.0,Moderate
Mumbai,2019-03-21,19.81,79.16,3.53,1.58,55.06,3.2,98.0,Satisfactory
Mumbai,2019-03-22,18.03,65.91,7.2,1.44,37.28,3.15,81.0,Satisfactory
Mumbai,2019-03-23,31.96,115.36,10.21,1.44,51.37,3.86,90.0,Satisfactory
Mumbai,2019-03-24,49.58,188.42,20.72,1.15,66.28,5.64,149.0,Moderate
Mumbai,2019-03-25,55.04,206.24,34.94,1.71,50.36,4.78,160.0,Moderate
Mumbai,2019-03-26,40.69,151.14,23.48,1.71,35.31,1.22,147.0,Moderate
Mumbai,2019-03-27,34.51,127.47,10.1,1.6,29.84,24.1,128.0,Moderate
Mumbai,2019-03-28,32.94,105.11,10.48,1.61,32.64,42.91,111.0,Moderate
Mumbai,2019-03-29,29.55,100.84,5.19,1.5,21.98,28.83,98.0,Satisfactory
Mumbai,2019-03-30,24.24,89.43,5.62,1.49,17.4,28.87,101.0,Moderate
Mumbai,2019-03-31,18.43,90.53,5.77,1.46,14.4,28.27,87.0,Satisfactory
Mumbai,2019-04-01,19.8,87.09,2.49,1.43,13.07,29.66,90.0,Satisfactory
Mumbai,2019-04-02,22.9,89.81,18.8,1.7,43.42,22.45,86.0,Satisfactory
Mumbai,2019-04-03,27.35,92.65,29.36,1.79,35.71,22.97,138.0,Moderate
Mumbai,2019-04-04,16.91,66.3,19.55,1.72,21.67,22.44,94.0,Satisfactory
Mumbai,2019-04-05,19.09,60.59,19.43,1.76,25.83,22.69,94.0,Satisfactory
Mumbai,2019-04-06,17.84,66.09,21.09,1.78,14.0,22.87,95.0,Satisfactory
Mumbai,2019-04-07,18.74,71.13,22.34,1.85,15.02,23.04,98.0,Satisfactory
Mumbai,2019-04-08,16.1,59.23,21.77,1.78,21.22,23.21,95.0,Satisfactory
Mumbai,2019-04-09,16.87,60.7,18.49,1.73,22.29,23.29,93.0,Satisfactory
Mumbai,2019-04-10,14.22,52.28,17.8,1.77,19.22,23.47,94.0,Satisfactory
Mumbai,2019-04-11,17.17,64.97,15.32,1.74,20.81,22.99,92.0,Satisfactory
Mumbai,2019-04-12,22.32,76.97,20.93,1.83,24.64,23.7,96.0,Satisfactory
Mumbai,2019-04-13,33.1,114.51,34.12,2.06,25.95,25.33,109.0,Moderate
Mumbai,2019-04-14,22.7,83.82,30.65,1.91,15.09,23.82,108.0,Moderate
Mumbai,2019-04-15,20.7,84.28,28.62,1.88,35.39,22.74,102.0,Moderate
Mumbai,2019-04-16,27.28,106.52,24.92,1.85,28.41,19.95,101.0,Moderate
Mumbai,2019-04-17,13.15,50.12,20.49,1.69,19.05,19.47,93.0,Satisfactory
Mumbai,2019-04-18,21.44,88.17,34.18,1.82,32.75,20.13,96.0,Satisfactory
Mumbai,2019-04-19,21.5,95.76,27.23,1.84,21.3,20.07,99.0,Satisfactory
Mumbai,2019-04-20,22.27,75.24,34.26,1.92,23.3,20.16,102.0,Moderate
Mumbai,2019-04-21,21.17,69.22,23.45,1.89,14.96,20.28,100.0,Satisfactory
Mumbai,2019-04-22,20.98,75.94,27.14,1.86,24.44,22.6,98.0,Satisfactory
Mumbai,2019-04-23,18.09,71.69,22.31,1.84,32.45,24.63,97.0,Satisfactory
Mumbai,2019-04-24,16.24,67.42,14.65,1.77,34.41,23.62,93.0,Satisfactory
Mumbai,2019-04-25,17.48,57.09,15.74,1.76,31.8,22.37,90.0,Satisfactory
Mumbai,2019-04-26,17.19,74.24,18.72,1.79,27.22,20.85,93.0,Satisfactory
Mumbai,2019-04-27,26.23,99.86,24.73,1.94,22.74,24.2,100.0,Satisfactory
Mumbai,2019-04-28,23.77,99.29,27.13,1.88,16.98,23.41,103.0,Moderate
Mumbai,2019-04-29,22.63,88.73,22.3,1.85,15.57,23.8,97.0,Satisfactory
Mumbai,2019-04-30,21.86,85.4,19.2,1.84,18.42,24.52,96.0,Satisfactory
Mumbai,2019-05-01,19.09,89.67,12.89,1.77,12.82,23.3,90.0,Satisfactory
Mumbai,2019-05-02,21.65,114.38,13.17,1.76,23.08,22.6,105.0,Moderate
Mumbai,2019-05-03,17.93,85.82,14.87,1.8,11.7,19.09,97.0,Satisfactory
Mumbai,2019-05-04,16.54,76.05,16.35,1.8,16.35,19.29,92.0,Satisfactory
Mumbai,2019-05-05,14.8,71.97,9.55,1.79,17.61,19.68,91.0,Satisfactory
Mumbai,2019-05-06,15.73,61.85,12.71,1.8,19.01,19.8,93.0,Satisfactory
Mumbai,2019-05-07,13.48,52.14,13.09,1.82,21.85,21.62,95.0,Satisfactory
Mumbai,2019-05-08,12.89,47.56,9.3,1.76,24.36,24.67,90.0,Satisfactory
Mumbai,2019-05-09,10.95,46.73,11.28,1.76,11.22,24.3,91.0,Satisfactory
Mumbai,2019-05-10,12.8,49.69,11.68,1.75,18.84,24.35,89.0,Satisfactory
Mumbai,2019-05-11,12.96,45.38,19.48,1.78,16.01,24.31,93.0,Satisfactory
Mumbai,2019-05-12,14.62,62.45,18.89,1.81,15.75,24.16,94.0,Satisfactory
Mumbai,2019-05-13,18.73,70.93,14.77,1.77,15.94,24.34,92.0,Satisfactory
Mumbai,2019-05-14,15.43,64.72,16.34,1.67,20.13,22.41,92.0,Satisfactory
Mumbai,2019-05-15,15.19,64.91,15.87,1.45,22.69,22.61,80.0,Satisfactory
Mumbai,2019-05-16,16.01,58.49,14.07,1.43,19.94,19.58,76.0,Satisfactory
Mumbai,2019-05-17,15.25,64.12,18.31,1.5,14.32,18.85,79.0,Satisfactory
Mumbai,2019-05-18,16.14,74.72,20.05,1.62,14.88,24.56,92.0,Satisfactory
Mumbai,2019-05-19,12.37,58.55,20.27,1.54,15.65,23.69,83.0,Satisfactory
Mumbai,2019-05-20,12.04,58.33,16.87,1.65,22.67,17.63,84.0,Satisfactory
Mumbai,2019-05-21,14.62,69.48,14.59,1.79,15.14,11.05,92.0,Satisfactory
Mumbai,2019-05-22,11.08,45.31,12.09,1.75,14.77,10.84,89.0,Satisfactory
Mumbai,2019-05-23,25.61,55.67,13.9,1.78,17.17,11.83,93.0,Satisfactory
Mumbai,2019-05-24,16.84,79.74,12.8,1.69,14.79,10.96,90.0,Satisfactory
Mumbai,2019-05-25,14.03,60.49,10.11,1.41,26.22,12.41,75.0,Satisfactory
Mumbai,2019-05-26,17.07,76.72,9.62,1.36,23.81,15.93,71.0,Satisfactory
Mumbai,2019-05-27,18.11,86.81,9.78,1.45,23.04,14.91,86.0,Satisfactory
Mumbai,2019-05-28,16.57,72.77,9.8,1.76,19.96,11.23,90.0,Satisfactory
Mumbai,2019-05-29,14.93,60.16,9.83,1.7,26.66,11.33,91.0,Satisfactory
Mumbai,2019-05-30,12.88,48.56,9.69,1.39,19.95,11.02,73.0,Satisfactory
Mumbai,2019-05-31,13.92,48.68,11.04,1.45,31.89,13.74,76.0,Satisfactory
Mumbai,2019-06-01,12.38,45.97,14.13,1.58,24.38,16.05,81.0,Satisfactory
Mumbai,2019-06-02,12.49,43.71,13.65,1.6,24.89,16.32,81.0,Satisfactory
Mumbai,2019-06-03,16.91,45.9,11.69,1.29,24.56,13.11,81.0,Satisfactory
Mumbai,2019-06-04,14.51,49.54,7.05,0.68,18.91,7.54,66.0,Satisfactory
Mumbai,2019-06-05,16.41,53.63,6.38,0.63,17.04,9.08,64.0,Satisfactory
Mumbai,2019-06-06,12.41,57.2,8.5,0.58,18.84,9.9,65.0,Satisfactory
Mumbai,2019-06-07,12.86,65.7,11.45,0.5,17.37,10.37,72.0,Satisfactory
Mumbai,2019-06-08,14.42,77.47,11.93,0.52,18.69,8.74,77.0,Satisfactory
Mumbai,2019-06-09,16.3,85.38,11.54,0.55,15.94,9.59,86.0,Satisfactory
Mumbai,2019-06-10,18.41,75.69,20.97,0.68,22.76,9.76,87.0,Satisfactory
Mumbai,2019-06-11,18.13,50.39,28.04,0.7,30.22,9.34,90.0,Satisfactory
Mumbai,2019-06-12,15.48,46.88,19.26,0.63,20.67,9.46,71.0,Satisfactory
Mumbai,2019-06-13,13.64,57.28,15.52,0.53,21.85,8.57,61.0,Satisfactory
Mumbai,2019-06-14,15.87,56.1,13.6,0.53,13.58,9.5,69.0,Satisfactory
Mumbai,2019-06-15,13.97,48.22,14.4,0.51,12.83,10.38,62.0,Satisfactory
Mumbai,2019-06-16,11.64,55.6,9.91,0.33,14.62,9.73,58.0,Satisfactory
Mumbai,2019-06-17,12.33,59.29,9.55,0.44,14.3,10.37,60.0,Satisfactory
Mumbai,2019-06-18,14.3,52.99,11.91,0.51,14.79,10.39,65.0,Satisfactory
Mumbai,2019-06-19,14.45,56.82,13.23,0.53,12.38,10.8,61.0,Satisfactory
Mumbai,2019-06-20,15.98,82.29,11.25,0.48,13.0,10.9,80.0,Satisfactory
Mumbai,2019-06-21,16.49,78.83,11.72,0.46,12.15,11.22,82.0,Satisfactory
Mumbai,2019-06-22,19.33,88.55,13.33,0.46,13.26,11.19,84.0,Satisfactory
Mumbai,2019-06-23,18.81,88.85,13.27,0.43,13.74,11.77,90.0,Satisfactory
Mumbai,2019-06-24,20.36,80.85,15.53,0.54,13.16,12.04,92.0,Satisfactory
Mumbai,2019-06-25,17.72,53.76,14.17,0.52,14.9,11.48,71.0,Satisfactory
Mumbai,2019-06-26,15.04,49.61,13.16,0.47,13.43,11.63,63.0,Satisfactory
Mumbai,2019-06-27,10.52,31.79,14.18,0.51,13.41,10.94,60.0,Satisfactory
Mumbai,2019-06-28,7.2,31.49,11.4,0.44,16.47,9.39,59.0,Satisfactory
Mumbai,2019-06-29,10.31,34.34,15.26,0.49,19.59,9.21,63.0,Satisfactory
Mumbai,2019-06-30,11.91,39.11,15.23,0.53,14.72,9.42,59.0,Satisfactory
Mumbai,2019-07-01,8.73,24.69,17.34,0.55,17.01,11.08,59.0,Satisfactory
Mumbai,2019-07-02,9.86,21.58,19.56,0.59,14.59,12.53,61.0,Satisfactory
Mumbai,2019-07-03,13.44,31.61,17.27,0.62,12.88,13.27,67.0,Satisfactory
Mumbai,2019-07-04,16.28,43.96,14.32,0.72,12.16,12.93,68.0,Satisfactory
Mumbai,2019-07-05,13.97,53.1,13.72,0.57,12.64,12.61,84.0,Satisfactory
Mumbai,2019-07-06,10.48,46.43,11.91,0.42,14.05,11.13,57.0,Satisfactory
Mumbai,2019-07-07,17.65,82.39,9.3,0.42,15.25,11.35,76.0,Satisfactory
Mumbai,2019-07-08,9.78,54.07,12.64,0.44,14.2,11.47,84.0,Satisfactory
Mumbai,2019-07-09,10.49,45.85,10.51,0.41,14.75,10.75,61.0,Satisfactory
Mumbai,2019-07-10,8.69,28.14,12.99,0.47,12.85,9.36,59.0,Satisfactory
Mumbai,2019-07-11,11.0,49.5,10.58,0.41,12.22,7.28,67.0,Satisfactory
Mumbai,2019-07-12,11.6,48.04,11.89,0.44,13.87,7.21,72.0,Satisfactory
Mumbai,2019-07-13,11.06,44.93,11.47,0.44,11.65,7.38,63.0,Satisfactory
Mumbai,2019-07-14,9.18,43.54,9.99,0.44,13.45,8.0,65.0,Satisfactory
Mumbai,2019-07-15,10.76,57.0,9.99,0.43,13.18,8.18,66.0,Satisfactory
Mumbai,2019-07-16,11.46,51.18,9.44,0.45,11.87,8.32,66.0,Satisfactory
Mumbai,2019-07-17,14.55,59.21,9.47,0.49,12.26,8.6,69.0,Satisfactory
Mumbai,2019-07-18,14.07,62.65,11.3,0.46,12.41,9.19,70.0,Satisfactory
Mumbai,2019-07-19,18.79,78.75,13.24,0.51,12.25,10.0,77.0,Satisfactory
Mumbai,2019-07-20,18.67,57.53,16.96,0.62,12.88,9.35,78.0,Satisfactory
Mumbai,2019-07-21,22.6,48.5,19.66,0.71,16.46,9.54,79.0,Satisfactory
Mumbai,2019-07-22,11.58,32.14,16.13,0.55,17.35,8.73,64.0,Satisfactory
Mumbai,2019-07-23,7.33,25.93,15.21,0.4,15.68,8.17,55.0,Satisfactory
Mumbai,2019-07-24,7.93,22.05,13.77,0.28,15.25,7.67,51.0,Satisfactory
Mumbai,2019-07-25,14.23,42.48,13.12,0.31,14.15,8.02,56.0,Satisfactory
Mumbai,2019-07-26,11.83,41.53,10.47,0.27,14.63,8.06,59.0,Satisfactory
Mumbai,2019-07-27,11.84,43.68,10.49,0.43,17.47,7.62,56.0,Satisfactory
Mumbai,2019-07-28,14.16,53.66,9.9,0.46,16.94,8.41,61.0,Satisfactory
Mumbai,2019-07-29,12.93,47.19,10.8,0.51,13.16,8.57,65.0,Satisfactory
Mumbai,2019-07-30,10.37,32.95,12.72,0.46,15.39,7.7,58.0,Satisfactory
Mumbai,2019-07-31,9.25,33.22,11.75,0.46,14.5,7.75,56.0,Satisfactory
Mumbai,2019-08-01,9.44,38.95,10.59,0.43,14.61,7.93,58.0,Satisfactory
Mumbai,2019-08-02,7.97,29.55,9.89,0.4,13.84,8.6,56.0,Satisfactory
Mumbai,2019-08-03,8.06,23.05,8.7,0.39,13.76,10.29,49.0,Good
Mumbai,2019-08-04,10.3,35.88,7.87,0.4,13.98,10.12,48.0,Good
Mumbai,2019-08-05,11.9,41.42,9.02,0.42,12.85,10.04,56.0,Satisfactory
Mumbai,2019-08-06,10.6,41.04,9.73,0.44,11.1,9.83,59.0,Satisfactory
Mumbai,2019-08-07,12.73,51.39,9.14,0.43,12.52,9.37,60.0,Satisfactory
Mumbai,2019-08-08,18.67,72.32,9.7,0.44,12.52,9.46,69.0,Satisfactory
Mumbai,2019-08-09,18.48,66.95,8.54,0.43,11.43,9.26,74.0,Satisfactory
Mumbai,2019-08-10,18.71,76.53,7.54,0.41,12.07,9.13,78.0,Satisfactory
Mumbai,2019-08-11,15.56,62.75,7.74,0.43,12.19,8.71,72.0,Satisfactory
Mumbai,2019-08-12,12.73,56.76,7.92,0.45,11.54,7.44,66.0,Satisfactory
Mumbai,2019-08-13,13.07,52.56,10.19,0.54,9.89,8.19,66.0,Satisfactory
Mumbai,2019-08-14,15.06,61.4,12.45,0.57,10.8,8.64,69.0,Satisfactory
Mumbai,2019-08-15,11.75,47.84,10.33,0.53,12.32,9.53,70.0,Satisfactory
Mumbai,2019-08-16,11.89,51.78,9.91,0.52,12.81,9.55,60.0,Satisfactory
Mumbai,2019-08-17,13.3,64.05,9.24,0.52,13.62,7.74,67.0,Satisfactory
Mumbai,2019-08-18,11.37,52.68,8.69,0.55,11.22,7.38,65.0,Satisfactory
Mumbai,2019-08-19,11.44,53.12,9.8,0.54,10.44,8.07,67.0,Satisfactory
Mumbai,2019-08-20,13.78,63.94,11.11,0.51,10.72,8.9,73.0,Satisfactory
Mumbai,2019-08-21,15.77,53.39,11.06,0.52,11.15,8.59,68.0,Satisfactory
Mumbai,2019-08-22,12.96,53.14,10.74,0.55,10.33,9.01,62.0,Satisfactory
Mumbai,2019-08-23,16.01,52.92,11.58,0.6,9.38,9.56,64.0,Satisfactory
Mumbai,2019-08-24,18.56,49.36,10.06,0.58,11.89,9.6,62.0,Satisfactory
Mumbai,2019-08-25,12.37,47.31,11.86,0.69,8.11,11.14,66.0,Satisfactory
Mumbai,2019-08-26,14.76,59.08,11.3,0.64,8.62,12.3,73.0,Satisfactory
Mumbai,2019-08-27,13.53,55.06,10.38,0.35,10.51,11.97,64.0,Satisfactory
Mumbai,2019-08-28,12.75,45.0,9.91,0.46,9.27,11.47,53.0,Satisfactory
Mumbai,2019-08-29,13.24,46.32,10.03,0.66,8.93,11.13,57.0,Satisfactory
Mumbai,2019-08-30,11.17,39.63,10.86,0.67,7.12,10.95,62.0,Satisfactory
Mumbai,2019-08-31,11.53,42.24,11.28,0.63,8.93,11.18,62.0,Satisfactory
Mumbai,2019-09-01,9.75,32.99,10.74,0.65,10.84,11.02,62.0,Satisfactory
Mumbai,2019-09-02,12.12,41.22,9.33,0.71,8.56,10.89,67.0,Satisfactory
Mumbai,2019-09-03,6.72,21.31,11.46,0.64,9.87,10.98,60.0,Satisfactory
Mumbai,2019-09-04,7.68,20.72,12.01,0.62,9.36,11.23,54.0,Satisfactory
Mumbai,2019-09-05,5.68,20.38,10.54,0.6,10.26,11.37,49.0,Good
Mumbai,2019-09-06,7.6,29.36,10.81,0.57,9.62,10.93,47.0,Good
Mumbai,2019-09-07,10.71,34.27,11.97,0.62,9.12,11.08,49.0,Good
Mumbai,2019-09-08,8.69,29.63,13.69,0.67,12.28,11.81,51.0,Satisfactory
Mumbai,2019-09-09,12.07,46.77,12.67,0.57,9.24,12.02,54.0,Satisfactory
Mumbai,2019-09-10,13.89,51.1,12.29,0.39,10.38,11.8,54.0,Satisfactory
Mumbai,2019-09-11,14.62,47.04,13.79,0.52,7.52,12.02,55.0,Satisfactory
Mumbai,2019-09-12,10.93,41.79,12.54,0.44,7.84,11.38,55.0,Satisfactory
Mumbai,2019-09-13,12.93,39.62,13.82,0.54,7.08,12.0,53.0,Satisfactory
Mumbai,2019-09-14,13.24,54.5,12.13,0.46,9.01,11.58,60.0,Satisfactory
Mumbai,2019-09-15,10.85,32.85,17.71,0.62,12.04,11.31,57.0,Satisfactory
Mumbai,2019-09-16,11.95,45.25,13.78,0.57,7.17,12.4,65.0,Satisfactory
Mumbai,2019-09-17,16.24,43.48,12.93,0.59,8.24,11.46,64.0,Satisfactory
Mumbai,2019-09-18,17.95,42.66,17.44,0.8,7.93,12.06,80.0,Satisfactory
Mumbai,2019-09-19,21.73,38.49,30.97,0.83,18.46,11.61,83.0,Satisfactory
Mumbai,2019-09-20,14.94,34.2,21.94,0.75,10.91,10.98,73.0,Satisfactory
Mumbai,2019-09-21,12.09,33.0,16.97,0.47,11.09,8.75,57.0,Satisfactory
Mumbai,2019-09-22,15.09,44.55,15.95,0.45,11.12,6.85,56.0,Satisfactory
Mumbai,2019-09-23,18.6,57.85,13.64,0.55,8.68,7.6,64.0,Satisfactory
Mumbai,2019-09-24,15.04,59.47,12.38,0.57,9.33,7.4,67.0,Satisfactory
Mumbai,2019-09-25,16.9,37.22,22.09,0.67,10.74,7.63,64.0,Satisfactory
Mumbai,2019-09-26,17.28,39.46,19.61,0.67,10.72,7.97,70.0,Satisfactory
Mumbai,2019-09-27,8.39,22.71,12.29,0.39,10.11,7.44,49.0,Good
Mumbai,2019-09-28,8.32,27.38,10.2,0.28,7.38,7.82,40.0,Good
Mumbai,2019-09-29,9.62,32.07,9.67,0.28,7.3,8.2,42.0,Good
Mumbai,2019-09-30,8.33,26.16,9.8,0.32,6.25,8.42,41.0,Good
Mumbai,2019-10-01,10.46,42.8,8.67,0.35,6.29,8.4,50.0,Good
Mumbai,2019-10-02,16.15,56.33,11.75,0.47,8.0,8.57,64.0,Satisfactory
Mumbai,2019-10-03,17.62,52.25,14.41,0.66,8.22,8.76,68.0,Satisfactory
Mumbai,2019-10-04,24.77,64.32,18.88,0.71,10.65,9.19,72.0,Satisfactory
Mumbai,2019-10-05,32.11,74.94,23.52,1.19,15.35,9.91,96.0,Satisfactory
Mumbai,2019-10-06,35.13,77.75,27.19,0.83,27.28,11.47,99.0,Satisfactory
Mumbai,2019-10-07,45.48,88.32,26.69,0.84,26.16,10.13,93.0,Satisfactory
Mumbai,2019-10-08,54.08,99.28,26.33,1.45,27.71,10.18,112.0,Moderate
Mumbai,2019-10-09,21.6,49.28,27.88,1.02,20.53,10.08,90.0,Satisfactory
Mumbai,2019-10-10,39.03,81.82,33.69,0.89,24.9,11.46,89.0,Satisfactory
Mumbai,2019-10-11,39.11,77.93,34.85,1.12,30.85,11.26,118.0,Moderate
Mumbai,2019-10-12,49.37,103.99,32.46,0.83,32.79,12.09,110.0,Moderate
Mumbai,2019-10-13,42.92,88.36,30.6,1.54,27.03,12.81,112.0,Moderate
Mumbai,2019-10-14,55.33,112.01,32.7,0.98,25.92,13.2,117.0,Moderate
Mumbai,2019-10-15,50.61,111.2,33.54,1.15,26.74,14.05,116.0,Moderate
Mumbai,2019-10-16,49.19,118.26,35.06,1.24,29.97,14.7,121.0,Moderate
Mumbai,2019-10-17,56.89,126.82,34.5,1.22,38.93,13.74,135.0,Moderate
Mumbai,2019-10-18,62.55,129.06,35.88,1.19,13.21,13.29,135.0,Moderate
Mumbai,2019-10-19,28.56,48.57,24.93,1.08,8.47,11.67,99.0,Satisfactory
Mumbai,2019-10-20,15.09,29.91,21.0,1.19,8.69,11.06,86.0,Satisfactory
Mumbai,2019-10-21,17.75,41.34,20.24,1.03,15.31,10.82,81.0,Satisfactory
Mumbai,2019-10-22,17.92,44.55,22.87,1.04,15.92,10.54,76.0,Satisfactory
Mumbai,2019-10-23,17.85,41.64,18.52,0.89,7.6,11.87,72.0,Satisfactory
Mumbai,2019-10-24,30.71,72.1,24.2,1.04,8.38,12.45,87.0,Satisfactory
Mumbai,2019-10-25,20.04,46.59,23.05,0.93,6.84,10.47,82.0,Satisfactory
Mumbai,2019-10-26,25.58,57.91,18.86,0.91,8.26,9.45,69.0,Satisfactory
Mumbai,2019-10-27,39.09,76.14,15.53,0.93,11.02,9.28,105.0,Moderate
Mumbai,2019-10-28,53.5,91.27,17.36,0.68,13.97,9.61,92.0,Satisfactory
Mumbai,2019-10-29,56.28,102.53,25.2,0.67,20.94,13.83,113.0,Moderate
Mumbai,2019-10-30,40.81,84.5,25.09,0.83,16.87,13.26,97.0,Satisfactory
Mumbai,2019-10-31,25.37,77.85,26.43,0.8,11.5,14.56,81.0,Satisfactory
Mumbai,2019-11-01,16.55,57.59,25.78,0.65,13.02,14.62,77.0,Satisfactory
Mumbai,2019-11-02,11.99,39.96,23.12,0.64,9.88,14.22,57.0,Satisfactory
Mumbai,2019-11-03,20.09,62.74,23.86,0.72,10.7,15.36,71.0,Satisfactory
Mumbai,2019-11-04,28.41,66.83,26.02,0.84,16.42,13.21,78.0,Satisfactory
Mumbai,2019-11-05,36.96,76.94,30.58,0.85,22.29,15.39,79.0,Satisfactory
Mumbai,2019-11-06,52.87,101.96,37.21,1.01,20.34,12.45,105.0,Moderate
Mumbai,2019-11-07,19.26,52.22,20.79,0.61,13.36,9.31,84.0,Satisfactory
Mumbai,2019-11-08,12.19,41.81,22.57,0.61,15.25,8.53,57.0,Satisfactory
Mumbai,2019-11-09,27.12,73.34,31.47,0.8,14.44,8.97,82.0,Satisfactory
Mumbai,2019-11-10,49.51,98.73,30.33,1.02,21.17,9.21,97.0,Satisfactory
Mumbai,2019-11-11,57.72,106.42,39.04,1.12,26.65,10.26,108.0,Moderate
Mumbai,2019-11-12,69.7,132.42,42.53,1.21,32.22,12.41,134.0,Moderate
Mumbai,2019-11-13,64.9,122.75,47.12,1.03,28.58,9.55,140.0,Moderate
Mumbai,2019-11-14,62.54,123.27,45.44,0.79,31.66,11.34,128.0,Moderate
Mumbai,2019-11-15,69.75,128.01,48.03,0.88,29.62,10.86,131.0,Moderate
Mumbai,2019-11-16,77.05,135.69,42.82,0.86,31.08,15.39,149.0,Moderate
Mumbai,2019-11-17,70.89,123.26,35.4,0.93,28.13,21.01,149.0,Moderate
Mumbai,2019-11-18,72.13,125.42,41.1,0.89,40.98,14.91,140.0,Moderate
Mumbai,2019-11-19,90.92,163.46,52.54,1.17,33.36,10.58,184.0,Moderate
Mumbai,2019-11-20,91.86,171.91,51.64,1.22,33.38,10.92,209.0,Poor
Mumbai,2019-11-21,92.37,167.92,49.5,1.16,29.5,11.59,209.0,Poor
Mumbai,2019-11-22,87.03,163.02,47.1,1.07,31.78,17.75,208.0,Poor
